PC.ID,UTM_E,UTM_N,Day_1,Day_2,Day_3,Day_4,Day_5,Obsv_Exp_1,Obsv_Exp_2,Obsv_Exp_3,Obsv_Exp_4,Obsv_Exp_5,tsunrise_1,tsunrise_2,tsunrise_3,tsunrise_4,tsunrise_5,Temp_1,Temp_2,Temp_3,Temp_4,Temp_5,Year,annual1200,annual2100,annual3600,bare1200,bare2100,bare3600,per1200,per2100,per3600,shrub1200,shrub2100,shrub3600,sage1200,sage2100,sage3600,tree1200,tree2100,tree3600,tri1200,tri2100,tri3600,tpi1200,tpi2100,tpi3600,Elevation,RoadsAll1200,RoadsAll2100,RoadsAll3600,RoadsPrimary1200,RoadsPrimary2100,RoadsPrimary3600,Ag1200,Ag2100,Ag3600,Dist_Landfill_km,D0.5k_DIST_LANDFILL,D1k_DIST_LANDFILL,D2k_DIST_LANDFILL,D5k_DIST_LANDFILL,D10K_DIST_LANDFILL,Dist_Ag,D0.5k_DIST_AG,D1k_DIST_AG,D2k_DIST_AG,D5k_DIST_AG,D10k_DIST_AG,Dist_Power_km,D0.5k_DIST_POWER,D1k_DIST_POWER,D2k_DIST_POWER,D5k_DIST_POWER,D10K_DIST_POWER,RIP_DIST,Riparian1200,Riparian2100,Riparian3600,BurnSev10y_1200,BurnSev10y_2100,BurnSev10y_3600,BurnProp10y_1200,BurnProp10y_2100,BurnProp10y_3600,BurnSev5y_1200,BurnSev5y_2100,BurnSev5y_3600,BurnProp5y_1200,BurnProp5y_2100,BurnProp5y_3600,BurnSev3y_1200,BurnSev3y_2100,BurnSev3y_3600,BurnProp3y_1200,BurnProp3y_2100,BurnProp3y_3600,BurnSev1y_1200,BurnSev1y_2100,BurnSev1y_3600,BurnProp1y_1200,BurnProp1y_2100,BurnProp1y_3600,DIST_FIRE_1y,DIST_FIRE_3y,DIST_FIRE_5y,D0.5k_DIST_FIRE_5y,D1k_DIST_FIRE_5y,D2k_DIST_FIRE_5y,D5k_DIST_FIRE_5y,D10k_DIST_FIRE_5y,DIST_FIRE_10y,D0.5k_DIST_FIRE_10y,D1k_DIST_FIRE_10y,D2k_DIST_FIRE_10y,D5k_DIST_FIRE_10y,D10k_DIST_FIRE_10y,D0.5k_DIST_FIRE_3y,D1k_DIST_FIRE_3y,D2k_DIST_FIRE_3y,D5k_DIST_FIRE_3y,D10k_DIST_FIRE_3y,D0.5k_DIST_FIRE_1y,D1k_DIST_FIRE_1y,D2k_DIST_FIRE_1y,D5k_DIST_FIRE_1y,D10k_DIST_FIRE_1y,RavenDensity,RTHADensity,SWHADensity,CORA.RTHA,Study_Area,SA_CAT,County
SC04,484052,4727274,NA,148,155,169,NA,NA,1,3,1,NA,NA,207,185,95,NA,NA,11.444,17.219,19.575,NA,2019,0.195377121,18.68776512,0.174272633,0.433488541,0.404276962,0.440872765,0.090409946,0.098090162,0.110778551,0.029229851,0.038049827,0.048427639,0.026776118,0.032520003,0.037758319,0,0,0,0.585609496,0.622055709,0.713720679,-0.590152919,0.026564883,-0.08657635,1427.51001,0.208113596,0.400224775,0.714719713,0,0,0.074076153,0,0,0,88.66126655,9.77E-78,3.13E-39,5.59E-20,1.99E-08,0.000141088,2.012280148,0.01787128,0.133683509,0.365627555,0.66867574,0.817725957,32.73699819,3.67E-29,6.06E-15,7.78E-08,0.001433839,0.03786607,0.123927611,0.219900504,0.28712678,0.135854065,1.783681631,1.486242056,1.331542253,0.954626858,0.787354469,0.691033721,1.783681631,1.486242056,1.331542253,0.954626858,0.787354469,0.691033721,0,0,0,0,0,0,0,0,0,0,0,0,27.37415278,17.96787368,0,1,1,1,1,1,0,1,1,1,1,1,2.47E-16,1.57E-08,0.000125408,0.02749985,0.165830787,1.67E-24,1.29E-12,1.14E-06,0.004190939,0.064737459,1.313866019,0.382831961,0.20397076,0.502989905,Soldier Creek,Jordan Valley,Malheur
SC05,481147,4712305,128,NA,162,177,194,1,NA,1,1,3,450,NA,234,454,102,12.89,NA,16.977,16.863,25.976,2019,0.094778109,9.450725555,0.119724264,0.505090561,0.481593704,0.434204521,0.106113434,0.114380407,0.124945717,0.077381096,0.084824696,0.09436285,0.02757015,0.04099525,0.062316418,0,6.51E-06,0.000217834,0.476344585,0.827545166,1.471615553,0.311130702,-0.278360695,2.342111588,1478.880005,0.467320979,0.454022378,0.328991026,0.466486365,0.291003853,0.182470158,0,0,0,103.4091985,1.51E-90,1.23E-45,3.51E-23,1.04E-09,3.23E-05,5.427621449,1.93E-05,0.004393534,0.066283736,0.337724674,0.581140838,47.83903268,2.80E-42,1.67E-21,4.09E-11,6.99E-05,0.008363291,0.044954824,0.008756218,0.011058349,0.011409619,0,0.019514734,0.281702608,0,0.012359331,0.154405743,0,0.019514734,0.201791048,0,0.012359331,0.110182419,0,0,0,0,0,0,0,0,0,0,0,0,22.26466478,16.9235465,1.715273207,0.032369249,0.17991456,0.424163365,0.709599437,0.842377253,1.718476266,0.03216255,0.179339205,0.423484598,0.709145005,0.842107478,2.00E-15,4.47E-08,0.000211397,0.033887492,0.184085556,4.58E-20,2.14E-10,1.46E-05,0.011644364,0.107909056,1.197330356,0.115245961,0.236861929,0.137987488,Soldier Creek,Jordan Valley,Malheur
SC06,490123,4747442,123,148,NA,171,192,1,1,NA,1,1,597,142,NA,314,98,7.419,11.2,NA,13.372,22.779,2019,0.093824873,9.058154106,0.088986845,0.3204776,0.315492744,0.317509117,0.18382885,0.186986923,0.191558876,0.176662693,0.17808691,0.172326374,0.150366173,0.152452354,0.141284466,5.97E-06,2.41E-05,4.78E-05,2.463580608,2.770866156,2.748408794,-0.551729023,1.320021987,-0.067483559,1446.030029,0.813826442,0.591374993,0.470888704,0.558011293,0.32401526,0.187472135,0,0,0,68.03043495,8.12E-60,2.85E-30,1.69E-15,1.23E-06,0.001110391,5.78010892,9.54E-06,0.003088379,0.055573186,0.314735781,0.561013173,11.80460038,5.58E-11,7.47E-06,0.002733151,0.094333389,0.307137411,0,0.021293532,0.017238015,0.016716419,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,43.90072787,28.59819956,15.84297118,1.73E-14,1.32E-07,0.000362863,0.042062687,0.205091898,12.99445398,5.17E-12,2.27E-06,0.001507614,0.074356008,0.272682982,1.45E-25,3.80E-13,6.17E-07,0.003280892,0.057279072,7.38E-39,8.59E-20,2.93E-10,0.000153756,0.012399827,0.999774933,0.340231717,0.192915827,0.340155142,Soldier Creek,Jordan Valley,Malheur
SC07,475191,4714222,128,NA,162,177,194,1,NA,1,1,3,635,NA,145,221,200,12.785,NA,16.732,16.681,25.866,2019,0.074738307,8.158524513,0.086964512,0.434320412,0.442706032,0.427951813,0.156903486,0.142988358,0.142597675,0.092790051,0.093056011,0.103935881,0.061958208,0.060812464,0.07033278,0,0,0,0.814133108,0.811103463,0.936388314,-0.521871567,-0.133615896,-0.051917654,1488.790039,0.657009065,0.62631464,0.400726497,0.490277052,0.302852005,0.206173673,0,0,0,104.329288,2.40E-91,4.90E-46,2.21E-23,8.67E-10,2.94E-05,11.67570909,7.22E-11,8.50E-06,0.00291509,0.096796754,0.311121767,48.21419889,1.32E-42,1.15E-21,3.39E-11,6.49E-05,0.008055341,0.126322663,0.018507462,0.020360373,0.01435047,0,0,0.0142178,0,0,0.008866778,0,0,0.0142178,0,0,0.008866778,0,0,0,0,0,0,0,0,0,0,0,0,16.20857378,16.21880153,3.060621879,0.002195723,0.046858546,0.216468348,0.542197813,0.736340827,3.060621879,0.002195723,0.046858546,0.216468348,0.542197813,0.736340827,8.18E-15,9.04E-08,0.000300699,0.039016903,0.197526969,8.34E-15,9.13E-08,0.000302241,0.039096796,0.197729098,1.389170051,0.107082203,0.20323205,0.148755389,Soldier Creek,Jordan Valley,Malheur
SC08,472849,4736337,123,147,157,169,182,1,1,1,1,1,445,578,453,438,394,8.97,10.523,19.018,19.96,19.438,2019,0.166097508,14.97476101,0.127285795,0.308595028,0.332825089,0.340958748,0.181590042,0.170827427,0.169200878,0.097172136,0.102508297,0.109156885,0.086407957,0.089582386,0.095050745,0,0,2.94E-06,0.892458498,1.003312707,1.268295407,-1.320491672,-0.045568928,-0.051676225,1359.900024,0.551622629,0.489032894,0.595455766,0.557559669,0.43409431,0.290275723,0,0,0,86.80017242,4.04E-76,2.01E-38,1.42E-19,2.89E-08,0.000169948,10.64398902,5.69E-10,2.38E-05,0.004883005,0.118980245,0.344935132,31.29291105,6.60E-28,2.57E-14,1.60E-07,0.001913957,0.0437488,0.142142806,0.033432838,0.020555519,0.041370925,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24.04754362,8.094345185,6.484217938,2.33E-06,0.001527355,0.039081387,0.273393375,0.522870323,6.484217938,2.33E-06,0.001527355,0.039081387,0.273393375,0.522870323,9.32E-08,0.00030526,0.017471704,0.198122642,0.445109696,1.30E-21,3.60E-11,6.00E-06,0.008151864,0.090287671,1.172772765,0.177706927,0.195204407,0.208409844,Soldier Creek,Jordan Valley,Malheur
SC09,494180,4748351,123,148,157,171,192,1,1,1,1,1,494,358,108,219,40,7.34,11.251,18.171,13.208,22.672,2019,0.069996018,7.07753849,0.079822445,0.365042801,0.356823654,0.335943832,0.199440804,0.194984055,0.201364059,0.133395023,0.144771357,0.149593592,0.121305475,0.126793728,0.127869987,3.98E-06,1.04E-05,6.87E-05,1.491663694,1.525055289,1.659733653,-0.041538473,-0.698897243,-0.243423134,1407.329956,1.310571074,1.090475321,0.863778234,0,0.213944912,0.277103633,0,0,0,65.28459252,1.97E-57,4.44E-29,6.66E-15,2.14E-06,0.001461256,3.971179301,0.000355367,0.018851189,0.137299631,0.451926438,0.672254742,9.668003382,4.00E-09,6.33E-05,0.007954626,0.144626507,0.380297918,0.164288966,0.016119404,0.016457425,0.020099502,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,47.50954993,30.79648179,15.10859733,7.53E-14,2.74E-07,0.000523853,0.048717378,0.220720136,14.11928345,5.45E-13,7.38E-07,0.000859086,0.059376504,0.243672944,1.78E-27,4.22E-14,2.05E-07,0.00211374,0.045975429,5.42E-42,2.33E-21,4.82E-11,7.47E-05,0.008643437,1.346089244,0.343422025,0.162915617,0.462276694,Soldier Creek,Jordan Valley,Malheur
SC10,491345,4744353,127,148,157,168,192,1,1,1,1,1,203,224,380,50,229,12.813,11.026,18.153,18.92,23.333,2019,0.069410944,8.915306091,0.10791399,0.22609354,0.23459507,0.253136101,0.234031849,0.229725494,0.220524044,0.278294525,0.251398563,0.217669659,0.176095524,0.168236523,0.152193699,7.76E-05,0.000129448,9.42E-05,5.425639153,4.755196571,3.95271039,-0.482691377,1.621470094,0.791814268,1686.939941,0,0.103600867,0.442911327,0,0,0.044597793,0,0,0,70.14144629,1.19E-61,3.45E-31,5.87E-16,8.08E-07,0.000899075,3.257094838,0.001482257,0.038500085,0.196214385,0.521305536,0.722014914,14.2077984,4.56E-13,6.76E-07,0.000821894,0.058334612,0.241525592,0.187015043,0.015323383,0.01691277,0.019834163,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42.75975584,28.04723686,13.53816522,1.74E-12,1.32E-06,0.001148748,0.066694483,0.25825275,13.53816522,1.74E-12,1.32E-06,0.001148748,0.066694483,0.25825275,4.35E-25,6.60E-13,8.12E-07,0.003663093,0.060523492,7.23E-38,2.69E-19,5.19E-10,0.000193168,0.013898483,0.529886663,0.232584089,0.092780709,0.123243207,Soldier Creek,Jordan Valley,Malheur
SC11,478463,4741159,127,148,155,168,183,1,1,1,1,1,175,281,182,290,158,12.422,11.382,16.865,18.921,19.359,2019,0.042222886,3.472516775,0.042100606,0.388977127,0.391353684,0.385520859,0.165046768,0.165426388,0.16863615,0.154577112,0.157993889,0.156002655,0.127470646,0.132482929,0.130245438,0,0,0,1.123033881,1.140434623,1.212041974,0.618688464,0.712006032,0.15478766,1429.400024,0.401574731,0.273178935,0.41449061,0,0,0.006024598,0,0,0,79.60960253,7.11E-70,2.67E-35,5.16E-18,1.22E-07,0.000348818,3.483304922,0.000942844,0.030705763,0.1752306,0.498246181,0.705865555,23.90631806,1.72E-21,4.15E-11,6.44E-06,0.008385396,0.09157181,0.225940578,0.003781094,0.006830157,0.0115644,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31.32959625,15.49274149,9.37984883,7.12E-09,8.44E-05,0.009187381,0.15320632,0.39141579,9.37984883,7.12E-09,8.44E-05,0.009187381,0.15320632,0.39141579,3.49E-14,1.87E-07,0.000432309,0.045114648,0.21240209,6.13E-28,2.48E-14,1.57E-07,0.001899966,0.0435886,0.96022296,0.22186175,0.15566355,0.213036746,Soldier Creek,Jordan Valley,Malheur
SC12,474671,4711383,128,NA,162,177,194,1,NA,1,1,3,574,NA,225,348,239,12.315,NA,16.484,16.547,25.537,2019,0.081705475,7.695310116,0.088508348,0.413170166,0.435028305,0.440074081,0.151970148,0.144552784,0.136983967,0.104525375,0.101855202,0.099702377,0.069548259,0.064945683,0.062650967,0,0,0,0.888874948,0.738141596,0.67516315,0.050495569,-0.18279396,0.106578253,1507.209961,0.651015043,0.607408524,0.420890898,0.118290037,0.236827716,0.154285967,0,0,0,107.0836531,9.73E-94,3.12E-47,5.59E-24,5.00E-10,2.24E-05,11.55371793,9.22E-11,9.60E-06,0.003098432,0.09918747,0.314940422,51.01217377,4.91E-45,7.01E-23,8.37E-12,3.71E-05,0.006089329,0.188292521,0.015920399,0.019124439,0.014151465,0,0,0.01209508,0,0,0.008114981,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15.94237845,15.93893856,5.093299503,3.77E-05,0.006137735,0.078343698,0.361078497,0.600898076,3.241894173,0.001528011,0.039089782,0.197711361,0.522892786,0.723113259,1.43E-14,1.20E-07,0.000345862,0.041263056,0.203133099,1.42E-14,1.19E-07,0.000345268,0.041234677,0.203063235,1.415603757,0.089411862,0.177789494,0.126571768,Soldier Creek,Jordan Valley,Malheur
SC13,487941,4723833,133,148,155,169,195,3,1,3,1,3,429,335,311,231,140,17.771,11.273,17.012,19.429,24.987,2019,0.076825871,8.350419998,0.095068436,0.419544296,0.422426338,0.412737885,0.148606968,0.144704351,0.146881371,0.110798006,0.111016722,0.10935545,0.083800993,0.085827751,0.087021112,0,5.20E-06,6.86E-06,0.477458566,0.571589231,0.601369679,0.282857955,0.096246496,-0.03791523,1462.819946,1.040241122,0.64084059,0.569367111,0,0,0,0,0,0,90.110232,5.39E-79,7.34E-40,2.71E-20,1.49E-08,0.000122057,3.226611814,0.001575435,0.039691754,0.199227895,0.524493438,0.724219192,34.92865519,4.59E-31,6.77E-16,2.60E-08,0.000924987,0.030413596,0.066998864,0.013930349,0.011838938,0.024543947,0.133134335,0.23703897,0.317987829,0.078805968,0.131464258,0.171144277,0.133134335,0.23703897,0.317987829,0.078805968,0.131464258,0.171144277,0,0,0,0,0,0,0,0,0,0,0,0,29.90377876,18.0682806,0.443212547,0.412126436,0.641970744,0.801230768,0.915172681,0.956646581,0.443212547,0.412126436,0.641970744,0.801230768,0.915172681,0.956646581,2.02E-16,1.42E-08,0.000119268,0.026953123,0.164174062,1.06E-26,1.03E-13,3.21E-07,0.002526916,0.050268438,1.546122551,0.157252058,0.237676561,0.243130953,Soldier Creek,Jordan Valley,Malheur
SC15,475811,4718291,128,NA,162,177,194,1,NA,1,1,3,346,NA,182,280,120,13.08,NA,16.894,16.69,25.924,2019,0.105046768,9.593442917,0.115676727,0.313586063,0.333029976,0.338548355,0.195448761,0.19385416,0.185128803,0.142117415,0.136863337,0.121544056,0.120338306,0.110677166,0.094233942,0,4.55E-06,9.51E-05,1.468709469,1.463217139,1.520653486,0.225285873,-0.996084273,0.22396633,1466.229981,0.043035723,0.539582849,0.549954057,0,0.240986988,0.299051404,0,0,0,100.4547682,5.57E-88,2.36E-44,1.54E-22,1.88E-09,4.34E-05,12.73278926,8.72E-12,2.95E-06,0.001718343,0.078350898,0.279912304,44.27874392,3.47E-39,5.89E-20,2.43E-10,0.00014256,0.011939842,0.207402108,0.013134329,0.013725363,0.013112216,0,0,0.033609729,0,0,0.018706467,0,0,0.033609729,0,0,0.018706467,0,0,0,0,0,0,0,0,0,0,0,0,16.8861841,15.84217334,2.815991823,0.003581464,0.059845333,0.244633059,0.569385047,0.754576071,2.815991823,0.003581464,0.059845333,0.244633059,0.569385047,0.754576071,1.74E-14,1.32E-07,0.000363008,0.042069399,0.205108262,2.15E-15,4.64E-08,0.000215383,0.034141664,0.184774631,1.236936092,0.091951013,0.152957723,0.113737527,Soldier Creek,Jordan Valley,Malheur
SC16,495334,4736641,NA,151,163,170,195,NA,1,1,1,3,NA,566,150,237,84,NA,11.016,17.468,17.537,23.628,2019,0.093550253,11.6489296,0.122817249,0.274658699,0.2706674,0.25815588,0.233265667,0.231896191,0.232376995,0.217872639,0.197737598,0.192350922,0.141866665,0.124715414,0.118876953,3.98E-06,7.81E-05,0.000264583,4.434824467,4.334834099,3.934593201,1.182090163,1.064666152,-0.184905425,1633.290039,0,0,0.330573976,0,0,0.184601903,0,0,0,75.42798578,3.05E-66,1.75E-33,4.18E-17,2.81E-07,0.000529913,2.435869677,0.00766003,0.087521598,0.295840495,0.614360165,0.783811307,21.279269,3.29E-19,5.73E-10,2.39E-05,0.014180978,0.119083911,0.03300488,0.015124378,0.019449685,0.032857932,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,41.66958216,27.18194829,11.04272267,2.56E-10,1.60E-05,0.004000398,0.10986043,0.331452003,11.04272267,2.56E-10,1.60E-05,0.004000398,0.10986043,0.331452003,2.46E-24,1.57E-12,1.25E-06,0.004355179,0.065993777,6.40E-37,8.00E-19,8.94E-10,0.000240229,0.015499334,0.448560506,0.213550448,0.141342789,0.095790297,Soldier Creek,Jordan Valley,Malheur
SC17,483276,4740696,123,NA,155,168,183,1,NA,1,1,1,649,NA,85,192,271,7.848,NA,16.613,18.703,19.202,2019,0.045450745,4.966109276,0.055885682,0.374332352,0.363044281,0.367338638,0.203785076,0.206666241,0.193202438,0.13686965,0.138552008,0.139923716,0.119313431,0.121675663,0.117779551,0,0,4.11E-05,0.89950192,0.925327003,1.15361774,0.383494258,0.153384954,-0.171579391,1459.099976,0.55479455,0.483419091,0.633092761,0,0,0,0,0,0,77.33970221,6.66E-68,2.58E-34,1.61E-17,1.92E-07,0.000437703,2.788603955,0.003783114,0.061507021,0.24800609,0.572512453,0.756645527,21.13927101,4.35E-19,6.60E-10,2.57E-05,0.014583651,0.120762786,0.025486066,0.011542289,0.010407858,0.012117192,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34.29012289,19.21122973,7.750726697,1.85E-07,0.00043043,0.020746798,0.212217128,0.460670303,7.750726697,1.85E-07,0.00043043,0.020746798,0.212217128,0.460670303,2.06E-17,4.54E-09,6.73E-05,0.021445382,0.146442419,1.64E-30,1.28E-15,3.58E-08,0.001050988,0.032418946,1.194855452,0.23297824,0.223626256,0.27837532,Soldier Creek,Jordan Valley,Malheur
SC18,476147,4743730,123,147,157,169,189,1,1,1,1,1,524,320,316,111,502,8.334,10.311,18.554,19.248,19.433,2019,0.060591044,6.480582714,0.06193676,0.341508446,0.360667419,0.372805977,0.188780098,0.176792431,0.173604202,0.16749054,0.155291748,0.15321703,0.144642782,0.133554287,0.130234385,0,0,0,1.714914203,1.455566883,1.378811121,-1.364969492,-0.188970655,-0.178395659,1351.5,0.417994827,0.372274727,0.485840768,0,0,0.128953367,0,0,0,78.82355544,3.43E-69,5.85E-35,7.65E-18,1.42E-07,0.000377343,4.205358371,0.00022247,0.01491544,0.122128784,0.431248118,0.656694844,23.9948209,1.44E-21,3.79E-11,6.16E-06,0.008238276,0.090764949,0.230376171,0.017711442,0.010603005,0.010525152,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31.88271758,15.72133118,12.63226722,1.07E-11,3.26E-06,0.001806916,0.079942037,0.282740229,12.63226722,1.07E-11,3.26E-06,0.001806916,0.079942037,0.282740229,2.21E-14,1.49E-07,0.000385617,0.043098537,0.20760187,2.03E-28,1.42E-14,1.19E-07,0.001700992,0.041243087,1.020071149,0.225732863,0.139688745,0.230263581,Soldier Creek,Jordan Valley,Malheur
SC20,491508,4724348,133,148,155,169,195,3,1,3,1,3,500,394,383,360,70,16.736,10.886,16.35,18.351,24.04,2019,0.061389055,7.002081394,0.082407293,0.367723389,0.356761856,0.352705154,0.192696514,0.19640604,0.193572369,0.13044179,0.13126195,0.1314503,0.114915419,0.114062319,0.108860807,0,8.46E-06,7.99E-05,0.40982765,0.461928785,0.640833735,-0.070999905,0.290042996,-0.099823087,1482.73999,0.422254115,0.494823039,0.465523273,0,0.197657883,0.243210912,0,0,0,88.16411147,2.64E-77,5.14E-39,7.17E-20,2.20E-08,0.00014828,4.081432715,0.000285044,0.016883259,0.129935597,0.442070219,0.664883613,33.81548674,4.25E-30,2.06E-15,4.54E-08,0.001155644,0.033994767,0.055579343,0.012338309,0.014766148,0.031774461,0,0,0.004621338,0,0,0.00291874,0,0,0.004621338,0,0,0.00291874,0,0,0,0,0,0,0,0,0,0,0,0,33.48402786,16.81694749,3.432260778,0.001044182,0.032313804,0.179760407,0.503358743,0.709477796,3.432260778,0.001044182,0.032313804,0.179760407,0.503358743,0.709477796,2.47E-15,4.97E-08,0.00022297,0.034617723,0.186058386,8.24E-30,2.87E-15,5.36E-08,0.00123485,0.035140436,1.331990838,0.123456523,0.226410374,0.164442958,Soldier Creek,Jordan Valley,Malheur
SC21,474736,4707944,128,NA,162,177,194,1,NA,1,1,3,460,NA,327,424,207,12.315,NA,16.484,16.547,25.537,2019,0.154764175,15.87308884,0.174863453,0.432839813,0.427003174,0.409102707,0.114300499,0.113322706,0.110551243,0.082987061,0.088150654,0.092234602,0.056678605,0.062566838,0.069547372,0,0,0,0.547929525,0.599979639,0.642649412,0.334468424,0.11084915,0.145891592,1529.959961,1.065094233,0.581218779,0.412658453,0.47756505,0.292795271,0.206537858,0,0,0,110.1154346,2.26E-96,1.50E-48,1.23E-24,2.73E-10,1.65E-05,11.66183031,7.42E-11,8.62E-06,0.002935389,0.097065811,0.311553866,54.14269017,9.38E-48,3.06E-24,1.75E-12,1.98E-05,0.004452591,0.159100166,0.008955223,0.010537956,0.010591487,0.378109455,0.544461071,0.788723052,0.195820898,0.280426711,0.407230526,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16.9171905,16.91502249,6.811193694,1.21E-06,0.001101377,0.033187007,0.256086823,0.506050218,0.299975317,0.548838729,0.740836507,0.860718599,0.941769183,0.970447929,2.03E-15,4.51E-08,0.0002123,0.033945313,0.184242538,2.02E-15,4.50E-08,0.00021207,0.033930597,0.184202598,1.493970752,0.087203436,0.182981595,0.130279383,Soldier Creek,Jordan Valley,Malheur
SC22,488380,4753893,123,147,155,171,193,1,3,1,1,3,395,589,451,227,393,7.721,10.734,17.408,13.487,23.532,2019,0.081528358,8.776295662,0.083926373,0.398103485,0.405457611,0.400720634,0.168300495,0.16612957,0.167291546,0.120177116,0.109783382,0.108052626,0.09942687,0.086639566,0.088367939,0,0,0,1.263453603,1.509150386,1.623034239,-0.837588906,-0.2017591,0.190395713,1363.569946,0.915604115,0.817130923,0.453291982,0,0,0.002599037,0,0,0,63.49492023,7.06E-56,2.66E-28,1.63E-14,3.05E-06,0.001747635,2.973486733,0.002613739,0.051124741,0.226107808,0.551729523,0.742784978,8.169226911,8.02E-08,0.000283237,0.016829643,0.195177597,0.441789086,0.219359407,0.015721394,0.011903987,0.016871199,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,47.46367809,23.43839764,21.58233334,1.79E-19,4.24E-10,2.06E-05,0.01334696,0.115529042,6.381555364,2.86E-06,0.001692488,0.041139865,0.279064854,0.528265893,4.38E-21,6.62E-11,8.14E-06,0.009208028,0.095958472,5.94E-42,2.44E-21,4.94E-11,7.54E-05,0.008683177,1.644612312,0.387437552,0.149004355,0.637184568,Soldier Creek,Jordan Valley,Malheur
SC23,477397,4708797,128,NA,162,177,194,1,NA,1,1,3,336,NA,391,286,258,12.315,NA,16.484,16.547,25.537,2019,0.179757214,17.41885185,0.161402988,0.410049744,0.421271057,0.42984211,0.102648754,0.104569702,0.110473414,0.079168158,0.077440319,0.082069654,0.058710446,0.056778116,0.058438697,0,0,0,0.46173358,0.538946748,0.632678211,0.730800211,0.095036887,0.230080575,1509.030029,0,0.061403964,0.406199872,0,0,0.208640888,0,0,0,108.176975,1.09E-94,1.05E-47,3.23E-24,4.02E-10,2.00E-05,8.890280841,1.90E-08,0.000137721,0.011735458,0.16896627,0.41105507,52.37479794,3.22E-46,1.79E-23,4.24E-12,2.82E-05,0.005313631,0.029616283,0.005572139,0.011253497,0.010082919,0.553631842,0.614193738,0.601879478,0.291144282,0.316463917,0.328380316,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19.17418254,19.17142183,4.018120983,0.000323522,0.017986731,0.134114617,0.447703455,0.66910646,0.253196861,0.602665042,0.776315041,0.881087419,0.950621429,0.974998169,2.23E-17,4.72E-09,6.87E-05,0.021616803,0.147026537,2.22E-17,4.71E-09,6.86E-05,0.02160487,0.146985953,0.884121001,0.100984007,0.238239452,0.089282081,Soldier Creek,Jordan Valley,Malheur
SC24,479193,4706724,128,NA,162,177,194,1,NA,1,1,3,343,NA,324,371,163,12.502,NA,16.927,17.098,25.641,2019,0.242099495,24.9681263,0.224302273,0.420803986,0.399550514,0.39701889,0.095142288,0.094169645,0.096052179,0.061775126,0.069716387,0.08277236,0.042197013,0.053478827,0.06259613,1.99E-06,6.50E-07,0.000077015,1.338576794,1.423607111,1.88703227,-0.728453755,0.41204071,0.335625499,1489.449951,0.632991076,0.408759356,0.323343396,0.56942302,0.323864549,0.209083363,0,0,0,109.298547,1.16E-95,3.41E-48,1.85E-24,3.21E-10,1.79E-05,7.813867161,1.63E-07,0.000404092,0.020102048,0.20955408,0.457770773,53.74974897,2.06E-47,4.54E-24,2.13E-12,2.14E-05,0.004631035,0.313955786,0.013333334,0.010928251,0.011785517,1.333134294,1.460873008,1.203360915,0.814129353,0.814024568,0.66383636,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19.93720682,18.52438047,3.646326661,0.00068052,0.026086779,0.16151402,0.482263163,0.6944517,0,1,1,1,1,1,8.13E-17,9.01E-09,9.49E-05,0.024603266,0.156854282,4.82E-18,2.19E-09,4.68E-05,0.018547109,0.13618777,1.136140466,0.069384657,0.13017261,0.078830717,Soldier Creek,Jordan Valley,Malheur
